lon,lat
143.18990522187016, 41.619985853263486
143.07826523917868, 41.64272314426596
142.99909269831522, 41.6730258639248
142.9090883711841, 41.69955612051379
142.82991583032063, 41.72688597525346
142.74945910861098, 41.752657638725154
142.69066595943664, 41.78800397748824
142.62137602769363, 41.82548257798645
142.57126505771834, 41.87044459707429
142.52316410993706, 41.91862551128151
142.46554347370918, 41.95755979046428
142.41833586912523, 42.00371095551979
142.35649976968494, 42.06277870608617
142.3091525802264, 42.104152784754326
142.2670537820522, 42.151636613394295
142.2219957845368, 42.195306973931054
142.1870437319412, 42.23606597709869
142.14896497815496, 42.28691221847482
142.09776524615793, 42.332530318096545
142.06487904970618, 42.38329454940594
142.03556622604376, 42.42868712134415
141.9971524685585, 42.48074301120462
141.95904579779736, 42.53288091113184
141.92554542789745, 42.584752278342165
141.89210089194734, 42.63871490225425
141.8609176309655, 42.69251350603287
141.83168855822782, 42.74903894453044
141.8155246297511, 42.80066428154056
141.8100808196424, 42.85040338701575
141.81359835848187, 42.91912782294027
141.8114208344384, 42.97181929081795
141.82082885498528, 43.037283826589714
141.84042657137672, 43.0948138884048
141.86518892812774, 43.14682877323192
141.88640582906436, 43.196875416457374
141.92155330048436, 43.24630698418231
141.92155330048436, 43.32794800561769
141.92155330048436, 43.405365508616185